,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,state,country_code,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
7885,1.0,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,38,0.7,0.0,0.2,1,0.0,3,150,125,9,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,1.34
7886,1.0,0,1,Flushing,Queens,NY,US,Entire home/apt,5,1.0,2.0,3.0,Real Bed,26,2.99,2.0,1.2,2,0.3,1,365,323,21,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.0,0,0,1.1
7887,1.0,0,1,Brighton Beach,Brooklyn,NY,US,Shared room,1,1.0,1.0,1.0,Real Bed,12,0.5,2.0,0.25,1,0.0,1,1125,44,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.07
7888,1.0,0,1,Tompkinsville,Staten Island,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,22,0.95,2.0,0.75,1,0.0,4,25,32,54,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,2.99
7889,0.7,0,1,Theater District,Manhattan,NY,US,Entire home/apt,2,1.0,2.0,2.0,Real Bed,21,1.5,2.0,0.9,1,0.0,5,1123,97,56,94.0,10.0,9.0,10.0,9.0,10.0,9.0,1,0,0.02,0,0,2.82
7890,0.0,0,1,East Village,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,28,0.41,0.0,0.3,1,0.3,1,180,0,5,90.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.14
7891,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,31,0.59,0.0,0.08,1,0.0,1,30,0,89,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,4.71
7892,0.9,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,27,1.8,10.0,1.0,1,0.0,2,1125,319,3,100.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,0.46
7893,0.9,0,0,Briarwood,Queens,NY,US,Private room,4,1.5,1.0,1.0,Real Bed,8,0.64,8.64,0.23,1,0.2,1,365,365,3,87.0,10.0,10.0,6.0,7.0,9.0,9.0,0,0,0.02,0,0,0.19
7894,1.0,1,0,Springfield Gardens,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,22,0.65,0.0,0.0,1,0.0,1,1,105,241,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,12.34
7895,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,34,0.83,2.5,0.5,1,0.1,1,1125,179,35,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,1.85
7896,1.0,1,0,Rockaway Beach,Queens,NY,US,Entire home/apt,3,1.0,0.0,2.0,Real Bed,13,1.2,5.0,0.7,1,0.2,1,30,164,90,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,4.62
7897,0.8,0,0,Bay Ridge,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,1.0,1.0,0.5,2,0.5,3,1125,363,21,92.0,10.0,9.0,9.0,10.0,10.0,10.0,0,0,0.02,0,0,1.18
7898,1.0,0,0,Long Island City,Queens,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,30,0.89,3.0,0.6,1,0.25,2,4,56,10,88.0,9.0,8.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.85
7899,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,29,0.59,0.0,0.08,1,0.0,1,30,122,126,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,6.64
7900,1.0,1,0,Springfield Gardens,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,22,0.65,0.0,0.0,1,0.0,1,1,94,268,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,13.67
7901,0.92,0,0,Flushing,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,9,0.59,1.0,0.2,1,0.2,1,1125,345,16,91.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0.02,0,0,0.81
7902,1.0,1,0,East Elmhurst,Queens,NY,US,Shared room,1,2.0,1.0,1.0,Real Bed,17,0.3,3.0,0.0,1,2.0,1,1,137,143,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,7.19
7903,1.0,1,1,Nolita,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,29,1.2,0.0,0.35,1,0.0,4,20,59,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,2.43
7904,0.0,0,0,Gramercy,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,26,3.25,10.0,1.0,1,0.0,6,1125,128,11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.59
7905,1.0,0,1,Harlem,Manhattan,NY,US,Entire home/apt,6,2.5,3.0,4.0,Real Bed,39,6.0,2.0,2.5,1,0.0,6,1125,9,2,100.0,10.0,8.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,0.13
7906,1.0,0,0,Astoria,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,22,0.53,0.0,0.2,2,0.2,2,1125,0,14,94.0,10.0,9.0,10.0,9.0,10.0,10.0,1,0,0.0,0,0,0.8
7907,1.0,0,1,Prospect Heights,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,25,1.75,0.0,0.8,2,0.2,7,1125,0,4,90.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,1,0.21
7908,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,2.0,Real Bed,57,1.7,10.0,1.4,2,1.0,4,90,341,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.36
7909,0.92,0,0,Flushing,Queens,NY,US,Private room,1,2.0,1.0,1.0,Real Bed,18,0.49,1.0,0.2,1,0.3,1,1125,340,24,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.21
7910,0.9,1,0,Crown Heights,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,21,0.9,1.0,0.6,1,0.0,3,1125,283,54,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,2.81
7911,0.92,0,0,Flushing,Queens,NY,US,Private room,1,2.0,1.0,1.0,Real Bed,13,0.49,1.0,0.2,1,0.4,1,1125,365,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.21
7912,0.8,0,1,Chelsea,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,28,2.5,10.0,1.2,1,0.0,30,1125,276,1,80.0,10.0,10.0,10.0,8.0,10.0,10.0,1,0,0.02,0,0,0.09
7913,1.0,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.53,0.0,0.1,1,0.18,2,30,115,57,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,2.91
7914,1.0,1,1,St. George,Staten Island,NY,US,Entire home/apt,8,1.0,2.0,3.0,Real Bed,34,0.75,0.0,0.95,4,0.25,4,60,91,86,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,4.54
7915,1.0,0,1,Crown Heights,Brooklyn,NY,US,Entire home/apt,6,2.0,3.0,5.0,Real Bed,30,2.0,2.5,1.1,1,0.0,4,26,91,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.14
7916,1.0,1,1,Bushwick,Brooklyn,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,22,0.94,0.0,0.99,1,0.0,1,1125,21,37,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.94
7917,1.0,0,1,Brighton Beach,Brooklyn,NY,US,Private room,2,1.0,2.0,1.0,Real Bed,15,0.6,2.0,0.25,1,0.12,1,1125,46,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.05
7918,1.0,0,0,Claremont Village,Bronx,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,21,0.5,0.0,0.13,3,0.25,1,90,326,71,85.0,9.0,9.0,9.0,9.0,8.0,9.0,0,0,0.02,0,0,3.66
7919,0.9,0,0,Canarsie,Brooklyn,NY,US,Private room,2,2.0,1.0,1.0,Real Bed,20,0.69,1.01,0.2,1,0.3,1,1125,365,20,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,1.14
7920,0.5,0,1,Upper East Side,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,26,1.05,1.5,0.5,1,0.0,2,90,9,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.44
7921,1.0,0,1,Crown Heights,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,7,0.5,0.0,0.2,1,0.0,3,90,7,14,95.0,9.0,9.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.71
7922,1.0,0,1,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,26,0.89,0.0,0.4,1,0.1,5,1125,0,9,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.52
7923,1.0,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,3,1.0,2.0,2.0,Real Bed,23,2.5,0.0,0.6,1,0.0,2,1124,133,13,87.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,0.02,0,0,0.71
7924,1.0,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,18,1.9,10.0,1.5,1,0.0,28,1111,344,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,0.28
7925,0.6,0,0,Harlem,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,19,1.45,2.0,0.7,1,0.75,3,21,329,56,98.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,2.91
7926,1.0,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,2.0,2.0,Real Bed,37,0.88,25.0,1.0,1,1.0,7,26,82,5,92.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.5
7927,0.9,0,1,Upper West Side,Manhattan,NY,US,Private room,2,1.0,2.0,2.0,Real Bed,35,2.55,2.55,1.0,1,0.4,3,20,57,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.51
7928,1.0,1,1,Upper West Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,19,1.25,1.5,0.45,1,0.2,1,90,323,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,1,1,1.59
7929,0.36,0,1,East Village,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,2.5,2.0,0.75,1,0.0,2,20,304,4,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.24
7930,0.9,0,0,Sheepshead Bay,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,34,2.0,0.0,1.0,1,1.0,1,24,328,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,1.06
7931,1.0,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,6,2.0,3.0,4.0,Real Bed,25,4.84,6.0,1.9,4,1.0,1,1125,30,71,98.0,10.0,10.0,9.0,10.0,10.0,9.0,0,0,0.01,0,0,3.76
7932,0.7,0,0,Crown Heights,Brooklyn,NY,US,Shared room,2,1.0,1.0,1.0,Real Bed,20,0.8,0.0,0.4,1,0.5,5,31,353,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,0.37
7933,1.0,1,0,Crown Heights,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,31,0.99,1.0,0.5,2,0.2,2,1125,303,72,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,3.71
7934,1.0,0,1,Crown Heights,Brooklyn,NY,US,Entire home/apt,4,1.0,3.0,4.0,Real Bed,23,1.25,3.0,1.0,2,0.05,14,1125,5,2,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.3
7935,0.92,0,1,Pelham Gardens,Bronx,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,15,0.47,0.0,0.0,1,0.25,2,30,358,30,95.0,9.0,10.0,10.0,10.0,9.0,9.0,1,0,0.01,0,0,1.75
7936,1.0,1,1,Chelsea,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,23,2.0,0.0,1.0,2,1.5,5,1125,17,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,0.82
7937,0.9,1,1,Harlem,Manhattan,NY,US,Entire home/apt,5,1.0,1.0,4.0,Real Bed,26,1.49,0.0,0.65,4,0.35,3,120,291,58,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,3.03
7938,1.0,1,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,19,1.5,0.0,0.5,1,0.0,4,1125,36,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.52
7939,1.0,0,0,East New York,Brooklyn,NY,US,Private room,4,2.0,1.0,2.0,Real Bed,29,0.75,0.0,0.0,1,0.23,3,1125,354,53,93.0,10.0,10.0,10.0,10.0,8.0,10.0,0,0,0.02,0,0,2.8
7940,1.0,0,0,Ridgewood,Queens,NY,US,Entire home/apt,5,1.0,2.0,4.0,Real Bed,14,1.46,0.0,0.8,2,0.2,6,1125,337,12,88.0,9.0,10.0,9.0,9.0,9.0,9.0,1,0,0.02,0,0,0.63
7941,1.0,0,0,Brooklyn Heights,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,19,1.59,6.23,0.8,1,1.79,2,150,353,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.22
7942,0.9,1,1,Clinton Hill,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,0.7,2.0,0.4,2,0.0,2,7,0,8,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.44
7943,0.88,0,1,Jamaica,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,32,0.89,1.5,0.15,1,0.3,3,120,365,1,80.0,8.0,10.0,8.0,10.0,10.0,10.0,0,0,0.02,0,0,0.05
7944,1.0,1,1,Chelsea,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,15,2.65,5.0,1.35,2,0.5,2,30,66,25,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,1.32
7945,1.0,1,1,Financial District,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,1.0,Real Bed,45,2.2,2.0,1.0,1,0.0,2,1000,173,71,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,3.68
7946,0.9,0,0,Sheepshead Bay,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Futon,23,0.99,0.0,1.0,1,0.99,1,1125,78,7,80.0,9.0,8.0,9.0,10.0,9.0,9.0,0,0,0.02,0,0,0.42
7947,0.8,0,0,Nolita,Manhattan,NY,US,Private room,2,2.0,1.0,1.0,Real Bed,15,1.85,1.0,0.75,1,0.5,1,1125,84,10,90.0,9.0,9.0,10.0,9.0,10.0,8.0,1,0,0.02,0,0,0.64
7948,0.9,1,0,Prospect Heights,Brooklyn,NY,US,Entire home/apt,6,1.0,2.0,3.0,Real Bed,33,1.6,1.0,0.7,4,0.25,4,90,115,83,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,4.3
7949,1.0,0,1,Upper East Side,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,27,1.1,5.0,0.8,2,0.8,14,180,297,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.65
7950,1.0,0,1,Jamaica,Queens,NY,US,Private room,2,1.0,2.0,1.0,Real Bed,29,0.5,0.0,0.1,1,0.0,7,120,0,14,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.71
7951,1.0,0,1,Upper East Side,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,18,1.2,5.0,1.0,2,0.25,18,1125,51,3,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.27
7952,1.0,0,0,Coney Island,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,31,1.15,0.0,0.0,3,0.05,2,180,170,48,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,2.59
7953,1.0,0,0,West Village,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,26,2.0,0.0,0.65,1,0.0,2,1125,60,11,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.01,0,0,0.59
7954,0.95,0,1,Upper West Side,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,8,1.1,0.0,0.6,1,0.0,30,1125,212,7,91.0,9.0,8.0,9.0,10.0,10.0,8.0,1,0,0.0,0,0,0.46
7955,0.9,1,0,Bushwick,Brooklyn,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,28,0.4,0.0,0.3,1,0.2,5,25,343,63,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,3.25
7956,0.9,0,1,Allerton,Bronx,NY,US,Entire home/apt,7,1.0,2.0,2.0,Real Bed,22,1.05,1.0,1.0,2,0.05,2,1125,341,64,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,3.34
7957,0.89,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,0.99,0.0,0.2,1,0.0,3,1125,164,49,80.0,9.0,7.0,9.0,9.0,9.0,8.0,1,0,0.02,0,0,2.53
7958,1.0,0,0,Lower East Side,Manhattan,NY,US,Entire home/apt,6,2.0,3.0,3.0,Real Bed,20,5.99,9.0,2.99,4,0.79,30,1123,176,30,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,1.81
7959,1.0,0,0,Long Island City,Queens,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,18,0.99,0.0,0.5,2,0.1,13,1125,209,24,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.35
7960,1.0,0,0,Flatlands,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,46,0.75,3.0,0.65,2,0.25,2,1125,345,34,92.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,1.75
7961,1.0,0,0,East Flatbush,Brooklyn,NY,US,Private room,3,1.0,2.0,2.0,Real Bed,23,1.38,2.0,2.5,4,0.15,30,1125,90,13,90.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0,0.02,0,0,0.7
7962,1.0,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,8,1.0,3.0,5.0,Real Bed,20,4.29,1.5,1.0,1,0.0,2,1125,311,85,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,4.41
7963,1.0,0,1,Kingsbridge,Bronx,NY,US,Shared room,7,1.0,1.0,6.0,Real Bed,25,0.6,1.0,0.5,1,0.7,2,7,365,10,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0.02,0,0,0.78
7964,1.0,0,0,Greenpoint,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,21,0.9,0.0,0.5,1,0.0,5,90,0,6,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.32
7965,1.0,0,0,East Harlem,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,1.0,Real Bed,30,1.25,1.0,0.4,1,0.0,1,29,114,90,91.0,10.0,9.0,9.0,10.0,9.0,9.0,1,0,0.02,0,0,4.76
7966,0.96,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,21,0.41,0.0,0.12,1,0.0,1,63,37,3,87.0,9.0,9.0,10.0,9.0,9.0,9.0,0,0,0.0,0,0,2.57
7967,1.0,0,0,Crown Heights,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,11,0.39,1.0,0.15,1,0.15,1,27,244,70,81.0,8.0,9.0,9.0,8.0,7.0,8.0,1,0,0.02,0,0,3.7
7968,1.0,1,1,Crown Heights,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,28,1.3,5.0,0.6,2,0.0,2,14,3,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.44
7969,1.0,1,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,28,1.5,5.0,1.0,3,0.25,3,28,14,57,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,3.1
7970,1.0,1,0,Flushing,Queens,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,29,0.47,1.25,0.25,1,0.26,2,60,174,80,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,4.25
7971,0.9,1,0,West Village,Manhattan,NY,US,Entire home/apt,5,1.0,1.0,3.0,Real Bed,46,2.75,5.0,1.5,2,0.5,1,1125,89,33,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.74
7972,1.0,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,6,2.0,2.0,2.0,Real Bed,14,3.6,0.0,0.0,4,0.2,2,30,52,20,91.0,9.0,9.0,8.0,9.0,10.0,10.0,0,0,0.02,0,0,1.1
7973,0.9,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,38,1.49,2.5,1.25,1,0.0,3,1124,302,53,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,2.72
7974,1.0,1,1,Lower East Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,28,0.8,1.0,0.1,1,0.2,3,90,68,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.34
7975,1.0,0,1,Park Slope,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,32,1.0,5.0,1.0,1,0.0,4,14,17,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.43
7976,0.9,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,6,1.0,2.0,3.0,Real Bed,52,1.8,3.0,0.7,4,0.15,2,1125,135,78,90.0,10.0,9.0,9.0,9.0,9.0,9.0,0,0,0.01,0,0,4.13
7977,0.8,0,1,Ridgewood,Queens,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,16,0.77,0.0,0.0,2,0.1,31,120,339,5,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1,0,0.01,0,0,0.26
7978,1.0,0,1,Bushwick,Brooklyn,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,18,0.5,0.0,0.1,1,0.0,2,4,0,6,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.31
7979,1.0,1,1,Whitestone,Queens,NY,US,Private room,1,1.5,1.0,1.0,Real Bed,30,0.49,0.0,0.0,1,0.0,1,30,101,41,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,5.49
7980,1.0,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,28,0.4,0.0,0.05,1,0.05,7,20,0,7,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,0.43
7981,1.0,1,1,Bushwick,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,27,0.8,3.0,0.08,1,0.2,3,8,157,115,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,6.12
7982,0.38,0,0,Midtown,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,3.0,Real Bed,46,4.12,5.0,1.5,1,0.0,30,1124,246,4,90.0,10.0,10.0,10.0,9.0,10.0,9.0,1,0,0.02,0,0,0.23
7983,1.0,0,0,Harlem,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,0.38,2.0,0.4,1,0.3,3,30,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,0.32
7984,0.8,0,0,Long Island City,Queens,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,35,2.25,0.0,2.0,1,0.75,1,90,358,6,80.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0.02,0,0,0.31
7985,1.0,0,1,Rosedale,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,9,0.35,0.0,0.0,1,0.25,3,30,256,38,85.0,9.0,8.0,10.0,9.0,9.0,9.0,0,0,0.02,0,0,2.0
7986,0.3,0,0,Carroll Gardens,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,26,1.85,0.0,0.75,3,0.25,2,1125,336,14,89.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,0.74
7987,1.0,1,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,5,1.0,2.0,2.0,Real Bed,18,2.9,0.0,0.6,4,0.15,10,1125,0,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,0.11
7988,0.5,0,0,Hell's Kitchen,Manhattan,NY,US,Shared room,2,1.0,1.0,1.0,Real Bed,25,0.68,1.0,0.0,2,0.15,1,1125,0,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,1.3
7989,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,43,1.5,1.0,0.5,4,0.2,2,30,272,54,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,3.4
7990,1.0,0,1,Borough Park,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,21,0.6,2.0,0.85,1,0.2,1,10,50,69,88.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,3.57
7991,1.0,0,1,West Brighton,Staten Island,NY,US,Private room,4,1.0,2.0,2.0,Real Bed,21,0.89,1.5,0.4,1,0.0,2,28,305,9,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.46
