review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,average_score,is_success
4.45,4.5,4.5,4.5,5.0,4.0,4.5,4.49,0
4.4,4.5,4.0,4.5,4.5,4.5,4.5,4.41,0
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.45,4.5,4.5,4.5,5.0,5.0,4.5,4.64,1
4.9,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.15,4.0,3.5,4.5,4.5,4.0,4.0,4.09,0
4.35,4.5,4.0,4.5,4.5,4.5,4.5,4.41,0
4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.86,0
4.75,5.0,4.5,4.5,5.0,5.0,4.5,4.75,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.8,5.0,5.0,5.0,5.0,5.0,5.0,4.97,1
4.65,4.5,4.0,5.0,5.0,5.0,4.5,4.66,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.5,4.5,4.5,4.5,5.0,5.0,4.5,4.64,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.8,5.0,5.0,5.0,5.0,5.0,5.0,4.97,1
4.5,5.0,5.0,5.0,5.0,4.5,5.0,4.86,1
4.75,5.0,5.0,5.0,5.0,5.0,5.0,4.96,1
4.4,5.0,4.5,5.0,4.5,4.5,4.5,4.63,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.35,4.5,5.0,4.5,4.5,4.0,4.5,4.48,0
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.6,4.5,4.5,4.5,4.5,4.0,4.5,4.44,0
4.9,5.0,4.5,5.0,5.0,4.5,5.0,4.84,1
4.9,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.6,4.5,4.0,4.5,5.0,4.5,4.5,4.51,1
4.45,4.5,4.0,5.0,5.0,5.0,4.5,4.64,1
5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.93,1
4.75,4.5,4.5,4.5,5.0,4.5,4.5,4.61,1
4.7,4.5,4.5,4.5,5.0,5.0,5.0,4.74,1
4.7,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.6,5.0,4.5,5.0,5.0,5.0,4.5,4.8,1
4.65,4.5,5.0,4.5,4.5,4.5,5.0,4.66,1
4.9,5.0,4.5,5.0,5.0,4.5,5.0,4.84,1
4.05,4.0,4.0,4.5,4.5,3.5,4.0,4.08,0
4.0,3.5,4.0,4.5,4.5,3.5,4.0,4.0,0
4.15,4.0,4.0,4.5,4.5,5.0,3.5,4.24,0
3.9,4.0,4.0,4.5,4.5,3.5,4.0,4.06,0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.75,5.0,5.0,5.0,5.0,4.0,4.5,4.75,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.8,5.0,4.5,5.0,5.0,4.5,4.5,4.76,1
4.95,5.0,4.5,5.0,5.0,5.0,4.5,4.85,1
4.95,5.0,5.0,5.0,5.0,4.5,5.0,4.92,1
4.7,5.0,4.0,5.0,4.5,4.5,4.5,4.6,1
4.75,4.5,4.5,5.0,5.0,4.5,4.5,4.68,1
4.75,5.0,5.0,5.0,5.0,4.0,4.5,4.75,1
4.8,5.0,4.5,5.0,5.0,4.5,4.5,4.76,1
4.85,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.9,5.0,4.5,5.0,5.0,4.5,5.0,4.84,1
5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.93,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.75,5.0,5.0,5.0,5.0,5.0,4.5,4.89,1
4.55,4.5,4.5,5.0,5.0,4.5,4.5,4.65,1
4.65,5.0,5.0,4.5,5.0,4.5,4.5,4.74,1
5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.43,0
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.55,4.5,4.5,5.0,5.0,5.0,4.5,4.72,1
4.45,4.5,4.0,5.0,5.0,5.0,4.5,4.64,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.45,4.5,4.5,5.0,5.0,4.5,4.5,4.64,1
4.55,4.5,4.5,4.5,5.0,4.5,4.5,4.58,1
4.7,4.5,5.0,5.0,5.0,5.0,4.5,4.81,1
4.65,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.6,4.5,4.5,5.0,5.0,4.0,4.5,4.59,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.8,5.0,4.5,5.0,5.0,4.5,5.0,4.83,1
4.75,4.5,5.0,5.0,5.0,5.0,4.5,4.82,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
5.0,5.0,5.0,5.0,5.0,4.5,5.0,4.93,1
4.85,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
4.85,4.5,5.0,5.0,5.0,4.5,5.0,4.84,1
5.0,5.0,4.5,5.0,5.0,5.0,4.5,4.86,1
4.85,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
4.95,5.0,4.5,5.0,5.0,5.0,5.0,4.92,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.6,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.75,4.5,4.0,4.5,5.0,4.5,4.5,4.54,1
4.65,4.5,5.0,5.0,5.0,4.5,4.5,4.74,1
5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.86,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.4,4.5,4.0,4.5,4.5,4.5,4.5,4.41,0
4.85,5.0,5.0,5.0,5.0,5.0,5.0,4.98,1
4.6,4.5,5.0,5.0,5.0,5.0,4.5,4.8,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.93,1
4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.21,0
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.75,5.0,5.0,5.0,5.0,4.5,5.0,4.89,1
4.75,4.5,4.5,5.0,5.0,4.0,4.5,4.61,1
4.8,5.0,4.5,5.0,5.0,4.5,4.5,4.76,1
4.7,4.5,5.0,5.0,5.0,5.0,4.5,4.81,1
4.65,5.0,5.0,5.0,5.0,4.5,4.5,4.81,1
4.7,4.5,4.5,5.0,5.0,4.5,4.5,4.67,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.45,4.5,4.0,4.5,5.0,4.5,4.5,4.49,0
4.75,5.0,5.0,5.0,5.0,4.5,4.5,4.82,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.55,4.5,4.5,4.5,5.0,4.5,4.5,4.58,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
4.7,4.5,4.5,5.0,5.0,5.0,4.5,4.74,1
4.7,5.0,4.5,4.5,5.0,4.5,4.5,4.67,1
4.65,5.0,4.5,4.5,5.0,5.0,5.0,4.81,1
4.4,4.5,4.0,4.5,4.5,4.5,4.0,4.34,0
4.45,4.5,4.5,4.5,4.5,4.5,4.5,4.49,0
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
4.7,4.5,4.5,5.0,5.0,5.0,4.5,4.74,1
4.45,4.5,4.5,4.5,4.5,5.0,4.5,4.56,1
4.65,4.5,4.5,5.0,5.0,5.0,4.5,4.74,1
4.85,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.05,4.5,3.5,4.5,4.5,4.5,4.0,4.22,0
5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.93,1
4.85,4.5,4.5,4.5,4.5,4.5,4.5,4.55,1
4.9,4.5,4.5,5.0,5.0,5.0,4.5,4.77,1
4.8,4.5,5.0,5.0,5.0,5.0,4.5,4.83,1
4.8,5.0,4.5,5.0,4.5,4.5,5.0,4.76,1
4.9,5.0,4.5,5.0,5.0,4.5,5.0,4.84,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.7,5.0,4.0,5.0,4.5,4.5,4.5,4.6,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.7,5.0,5.0,5.0,5.0,5.0,4.5,4.89,1
4.55,4.5,4.5,4.5,5.0,5.0,4.5,4.65,1
4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.71,1
4.85,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
5.0,5.0,5.0,5.0,5.0,4.5,5.0,4.93,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.8,5.0,5.0,5.0,5.0,5.0,5.0,4.97,1
4.85,5.0,5.0,5.0,5.0,5.0,5.0,4.98,1
5.0,3.5,4.5,5.0,5.0,3.5,4.5,4.43,0
4.5,4.5,5.0,5.0,4.5,4.5,4.5,4.64,1
4.6,5.0,5.0,5.0,5.0,4.0,4.5,4.73,1
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
4.6,4.5,4.5,4.5,5.0,5.0,4.5,4.66,1
4.85,5.0,5.0,5.0,5.0,5.0,5.0,4.98,1
4.6,4.5,4.5,4.5,5.0,4.5,4.5,4.59,1
5.0,4.5,4.5,4.5,5.0,4.5,4.5,4.64,1
4.7,4.5,4.5,4.5,4.5,4.0,4.5,4.46,0
4.75,5.0,4.5,5.0,5.0,5.0,4.5,4.82,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.45,4.5,4.5,5.0,5.0,4.5,4.5,4.64,1
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
5.0,5.0,4.5,4.5,4.0,4.0,4.5,4.5,0
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
5.0,4.5,3.5,5.0,5.0,5.0,4.5,4.64,1
3.5,3.5,3.5,3.5,3.0,4.5,3.0,3.5,0
5.0,4.5,4.5,5.0,5.0,5.0,5.0,4.86,1
3.95,4.5,4.5,4.5,4.5,4.5,4.0,4.35,0
4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.71,1
4.75,5.0,5.0,5.0,5.0,4.5,4.5,4.82,1
5.0,4.5,4.5,4.5,4.5,4.0,4.5,4.5,0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.65,4.5,4.5,5.0,4.5,4.5,4.5,4.59,1
4.85,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
4.7,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.55,4.5,4.5,4.5,4.5,5.0,4.5,4.58,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.85,5.0,5.0,5.0,5.0,4.5,4.5,4.84,1
4.55,4.5,4.5,4.5,4.5,4.5,4.5,4.51,1
4.5,5.0,4.5,5.0,4.5,4.5,4.5,4.64,1
4.65,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
4.55,5.0,4.0,5.0,5.0,5.0,4.5,4.72,1
4.5,4.5,4.0,5.0,5.0,5.0,4.5,4.64,1
4.7,4.5,4.5,4.5,5.0,4.5,4.5,4.6,1
4.75,5.0,4.5,5.0,5.0,5.0,5.0,4.89,1
4.45,4.5,4.5,4.5,5.0,4.5,4.5,4.56,1
4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0
4.45,4.5,4.5,5.0,4.5,4.5,4.5,4.56,1
5.0,4.5,5.0,5.0,5.0,4.5,4.5,4.79,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.8,5.0,4.5,5.0,5.0,4.5,4.5,4.76,1
4.85,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.9,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.6,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.75,4.5,4.5,5.0,5.0,5.0,4.5,4.75,1
5.0,5.0,5.0,5.0,5.0,4.5,4.0,4.79,1
4.7,4.5,4.5,5.0,5.0,5.0,5.0,4.81,1
4.55,4.5,4.5,5.0,5.0,4.5,4.5,4.65,1
4.95,5.0,5.0,5.0,5.0,4.5,5.0,4.92,1
4.3,4.5,4.5,4.5,5.0,4.5,4.5,4.54,1
4.95,5.0,5.0,5.0,5.0,4.5,5.0,4.92,1
4.35,4.5,4.5,4.5,4.5,4.0,4.5,4.41,0
4.45,4.5,4.5,5.0,4.5,5.0,4.5,4.64,1
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.85,5.0,5.0,5.0,5.0,4.5,4.5,4.84,1
4.85,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.45,4.5,4.5,4.5,4.5,4.0,4.5,4.42,0
4.45,4.5,3.5,4.5,4.5,5.0,4.5,4.42,0
4.85,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.7,4.5,4.5,4.5,5.0,5.0,4.5,4.67,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.8,5.0,5.0,5.0,5.0,4.5,4.5,4.83,1
4.6,4.5,4.5,5.0,4.5,4.5,4.5,4.59,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.25,4.5,4.0,5.0,5.0,5.0,4.0,4.54,1
4.75,4.5,4.5,5.0,5.0,4.5,4.5,4.68,1
4.65,4.5,4.5,5.0,5.0,5.0,4.5,4.74,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.95,5.0,5.0,5.0,5.0,4.5,5.0,4.92,1
4.6,5.0,4.5,4.5,5.0,4.5,4.5,4.66,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.75,4.5,4.5,5.0,5.0,4.0,4.5,4.61,1
4.65,4.5,5.0,4.5,4.5,4.5,4.5,4.59,1
4.7,5.0,4.5,4.5,5.0,5.0,4.5,4.74,1
4.85,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.75,5.0,5.0,5.0,5.0,4.5,4.5,4.82,1
4.75,4.5,4.5,5.0,5.0,5.0,4.5,4.75,1
4.65,5.0,4.5,5.0,5.0,5.0,4.0,4.74,1
4.65,4.5,5.0,5.0,4.5,4.5,4.5,4.66,1
4.55,5.0,5.0,5.0,5.0,4.5,5.0,4.86,1
4.75,5.0,5.0,5.0,5.0,4.5,4.5,4.82,1
4.85,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
4.85,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.6,5.0,5.0,5.0,5.0,4.5,5.0,4.87,1
4.75,5.0,4.0,5.0,5.0,5.0,5.0,4.82,1
4.45,4.5,4.5,4.5,5.0,5.0,4.5,4.64,1
4.45,4.0,4.5,4.5,4.5,4.0,4.5,4.35,0
4.8,4.5,5.0,5.0,4.5,5.0,5.0,4.83,1
4.45,4.5,4.5,4.5,4.5,4.0,4.5,4.42,0
4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.71,1
4.65,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.8,5.0,5.0,5.0,5.0,4.5,4.5,4.83,1
4.6,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.75,5.0,4.5,5.0,5.0,5.0,5.0,4.89,1
4.3,5.0,4.5,4.5,4.0,4.5,4.0,4.4,0
4.85,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.7,4.5,4.5,5.0,5.0,4.5,4.5,4.67,1
4.75,5.0,4.5,5.0,5.0,5.0,5.0,4.89,1
4.9,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.7,5.0,5.0,4.5,4.5,4.5,4.5,4.67,1
4.75,5.0,5.0,5.0,5.0,5.0,4.5,4.89,1
4.75,4.5,4.5,5.0,5.0,5.0,4.5,4.75,1
4.75,4.5,4.5,5.0,5.0,5.0,5.0,4.82,1
4.15,4.5,4.5,4.5,4.5,4.5,4.0,4.38,0
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
4.55,4.5,4.5,5.0,5.0,5.0,4.5,4.72,1
4.65,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.95,5.0,5.0,5.0,5.0,5.0,4.5,4.92,1
4.75,5.0,5.0,5.0,5.0,5.0,5.0,4.96,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.85,5.0,4.5,5.0,5.0,4.5,4.5,4.76,1
4.7,4.5,4.5,5.0,5.0,4.5,4.5,4.67,1
5.0,5.0,5.0,5.0,5.0,4.0,4.5,4.79,1
4.9,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.6,5.0,4.5,5.0,5.0,5.0,5.0,4.87,1
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
4.9,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.55,4.5,5.0,5.0,5.0,4.5,4.5,4.72,1
4.5,4.5,4.5,4.5,4.5,5.0,4.5,4.57,1
4.6,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.3,4.5,4.0,4.5,4.5,5.0,4.5,4.47,0
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.93,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.75,5.0,5.0,5.0,5.0,4.5,4.5,4.82,1
4.65,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.65,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.95,5.0,5.0,5.0,5.0,5.0,4.5,4.92,1
4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.49,0
4.85,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
4.7,5.0,4.5,5.0,5.0,4.5,5.0,4.81,1
4.5,4.5,4.0,5.0,4.5,5.0,4.0,4.5,0
4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.43,0
4.6,5.0,5.0,5.0,5.0,4.5,4.5,4.8,1
4.8,4.5,4.5,4.5,4.5,5.0,4.5,4.61,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
4.75,5.0,5.0,5.0,5.0,4.5,5.0,4.89,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.7,5.0,4.5,5.0,4.5,4.5,4.5,4.67,1
4.45,4.5,4.5,4.5,5.0,5.0,4.5,4.64,1
4.85,5.0,5.0,5.0,5.0,4.5,4.5,4.84,1
4.65,5.0,4.5,5.0,5.0,4.0,4.5,4.66,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
4.75,5.0,5.0,5.0,5.0,4.5,4.5,4.82,1
4.75,5.0,4.5,5.0,5.0,4.0,4.5,4.68,1
4.9,4.5,5.0,5.0,5.0,5.0,4.5,4.84,1
4.45,4.5,4.5,4.5,4.5,4.0,4.5,4.42,0
4.55,5.0,5.0,5.0,4.5,4.5,4.5,4.72,1
3.85,4.0,4.5,4.0,4.0,4.0,4.0,4.05,0
4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.71,1
4.55,4.5,4.5,5.0,5.0,4.5,4.5,4.65,1
4.65,5.0,4.5,5.0,5.0,4.5,5.0,4.81,1
4.75,5.0,5.0,5.0,5.0,4.5,5.0,4.89,1
4.6,4.5,4.5,5.0,5.0,4.0,4.5,4.59,1
4.55,4.5,5.0,5.0,5.0,4.0,4.5,4.65,1
4.7,4.5,4.5,5.0,5.0,5.0,5.0,4.81,1
4.75,5.0,4.5,5.0,5.0,5.0,4.5,4.82,1
4.7,5.0,5.0,5.0,5.0,4.5,4.5,4.81,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.5,4.5,3.5,5.0,5.0,4.5,4.5,4.5,0
4.65,5.0,5.0,5.0,5.0,4.5,5.0,4.88,1
4.55,4.5,4.5,5.0,5.0,5.0,4.5,4.72,1
4.7,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.85,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
4.8,5.0,4.5,5.0,5.0,4.5,4.5,4.76,1
4.85,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.5,5.0,4.5,4.5,4.5,5.0,4.5,4.64,1
4.55,4.5,4.0,5.0,4.5,5.0,4.5,4.58,1
4.6,5.0,4.5,5.0,5.0,5.0,5.0,4.87,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.65,4.5,4.0,5.0,5.0,4.0,4.5,4.52,1
4.65,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.5,5.0,4.5,5.0,4.5,4.0,4.5,4.57,1
4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.71,1
4.85,5.0,5.0,5.0,5.0,5.0,5.0,4.98,1
4.9,5.0,4.5,5.0,5.0,5.0,5.0,4.91,1
4.6,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0
4.0,4.0,3.5,5.0,4.5,5.0,4.5,4.36,0
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
4.55,4.5,4.5,5.0,5.0,5.0,4.5,4.72,1
4.75,5.0,5.0,5.0,5.0,4.5,5.0,4.89,1
4.8,5.0,5.0,5.0,5.0,4.5,4.5,4.83,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
4.85,5.0,5.0,5.0,5.0,4.5,4.5,4.84,1
4.8,5.0,5.0,5.0,5.0,5.0,4.5,4.9,1
4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.8,5.0,4.5,5.0,5.0,4.5,5.0,4.83,1
4.7,5.0,5.0,5.0,5.0,4.0,4.5,4.74,1
4.85,5.0,5.0,5.0,5.0,5.0,5.0,4.98,1
4.5,4.5,4.5,4.5,5.0,5.0,4.5,4.64,1
4.75,5.0,5.0,5.0,5.0,5.0,4.5,4.89,1
5.0,5.0,5.0,5.0,5.0,4.5,5.0,4.93,1
4.55,4.5,4.5,5.0,5.0,4.5,4.5,4.65,1
4.85,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
4.7,5.0,4.5,5.0,5.0,4.5,4.5,4.74,1
5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.57,1
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.93,1
4.65,4.5,4.5,5.0,5.0,4.5,4.5,4.66,1
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
4.95,5.0,5.0,5.0,5.0,5.0,5.0,4.99,1
4.7,5.0,5.0,5.0,5.0,4.5,4.5,4.81,1
4.65,5.0,5.0,5.0,5.0,5.0,4.5,4.88,1
4.4,4.5,4.0,4.5,4.5,5.0,4.5,4.49,0
4.6,4.5,4.5,5.0,5.0,5.0,4.5,4.73,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.5,4.5,4.5,5.0,5.0,4.5,4.5,4.64,1
4.65,4.5,4.5,4.5,5.0,5.0,4.5,4.66,1
4.8,5.0,4.5,5.0,5.0,4.0,5.0,4.76,1
4.85,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.75,4.5,4.5,5.0,5.0,5.0,5.0,4.82,1
4.7,5.0,4.5,5.0,5.0,5.0,4.5,4.81,1
5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.93,1
4.8,5.0,4.5,5.0,5.0,5.0,4.5,4.83,1
4.75,4.5,5.0,5.0,5.0,4.5,4.5,4.75,1
4.2,3.5,4.0,4.0,4.5,4.5,3.5,4.03,0
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.75,4.5,5.0,5.0,5.0,5.0,4.5,4.82,1
4.65,4.5,4.5,4.5,5.0,4.5,4.5,4.59,1
5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.93,1
4.85,5.0,4.5,5.0,5.0,5.0,4.5,4.84,1
4.75,5.0,4.5,5.0,5.0,5.0,5.0,4.89,1
4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.71,1
4.75,5.0,5.0,5.0,4.5,4.5,5.0,4.82,1
4.85,5.0,5.0,5.0,5.0,5.0,5.0,4.98,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.55,4.5,4.0,4.5,4.5,5.0,4.5,4.51,1
4.3,4.5,4.0,5.0,4.5,4.5,4.5,4.47,0
4.75,4.5,4.5,5.0,5.0,5.0,4.5,4.75,1
4.45,4.5,4.5,4.5,4.5,4.5,4.5,4.49,0
5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.57,1
5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.71,1
4.75,5.0,4.5,5.0,5.0,5.0,4.5,4.82,1
4.55,4.5,4.5,5.0,5.0,5.0,4.5,4.72,1
4.9,5.0,5.0,5.0,5.0,5.0,4.5,4.91,1
4.7,5.0,5.0,5.0,5.0,5.0,5.0,4.96,1
4.9,5.0,5.0,5.0,5.0,4.5,5.0,4.91,1
4.7,4.5,5.0,5.0,4.5,5.0,4.5,4.74,1
4.75,5.0,4.5,5.0,5.0,5.0,4.5,4.82,1
4.8,5.0,5.0,5.0,5.0,4.5,5.0,4.9,1
4.0,3.5,5.0,5.0,5.0,5.0,4.0,4.5,0
